row_index,duplicate_of_row_index,text,matched_text,category,matched_category,same_category,similarity
1055,65,吃了黄金会中毒吗？（玩笑性质）,吃了黄金会中毒吗？（玩笑性质）,黄金,黄金,True,1.0
1056,66,a股能否走出慢牛行情？,a股能否走出慢牛行情？,股票,股票,True,1.0
1057,67,基金的分红方式有哪些？,基金的分红方式有哪些？,基金,基金,True,0.9999997615814209
1058,68,什么是填权行情？,什么是填权行情？,股票,股票,True,1.0
1059,69,买卖etf基金和买卖股票的手续费一样吗？,买卖etf基金和买卖股票的手续费一样吗？,股票,股票,True,1.0
1060,70,同花顺、东方财富这些软件上的level-2数据有用吗？,同花顺、东方财富这些软件上的level-2数据有用吗？,股票,股票,True,1.0000001192092896
1061,71,投资黄金期货和期权对年龄和资产有要求吗？,投资黄金期货和期权对年龄和资产有要求吗？,黄金,黄金,True,1.0
1062,72,怎么买指数？,怎么买指数？,股票,股票,True,1.000000238418579
1063,73,孩子教育金适合买黄金吗？,孩子教育金适合买黄金吗？,黄金,黄金,True,1.0000001192092896
1064,74,美国非农就业数据对黄金有什么影响？,美国非农就业数据对黄金有什么影响？,黄金,黄金,True,1.0
1065,75,个税怎么计算？,个税怎么计算？,非金融,非金融,True,1.0
1066,3,什么是lof基金？,lof基金和etf有什么区别？,股票,基金,False,0.9272017478942871
1067,77,正极、负极、隔膜、电解液是什么？,正极、负极、隔膜、电解液是什么？,股票,股票,True,1.0000001192092896
1068,78,怎么写辞职信？,怎么写辞职信？,非金融,非金融,True,1.0000001192092896
1069,79,美林时钟理论对债券配置的指导？,美林时钟理论对债券配置的指导？,债券,债券,True,0.9999998211860657
1070,80,ah股溢价是什么意思？,ah股溢价是什么意思？,股票,股票,True,1.0000001192092896
1071,81,什么是基金转换？,什么是基金转换？,基金,基金,True,1.0000001192092896
1072,82,什么是v型反转？,什么是v型反转？,股票,股票,True,0.9999998807907104
1073,83,什么是欧元债券？,什么是欧元债券？,债券,债券,True,1.0
1074,84,什么是基金管理人？什么是基金托管人？他们的职责是什么？,什么是基金管理人？什么是基金托管人？他们的职责是什么？,基金,基金,True,0.9999998807907104
1075,413,什么是混合型基金？,混合型基金的资产配置是怎样的？,基金,基金,True,0.9176262021064758
1076,86,什么是物联网？,什么是物联网？,股票,股票,True,0.9999999403953552
1077,87,如何屏蔽骚扰电话？,如何屏蔽骚扰电话？,非金融,非金融,True,1.0
1078,88,2020年新冠疫情下，黄金为何创下新高？,2020年新冠疫情下，黄金为何创下新高？,黄金,黄金,True,0.9999999403953552
1079,89,集采对医药股的影响到底有多大？,集采对医药股的影响到底有多大？,股票,股票,True,1.0
1080,90,什么是金融债？,什么是金融债？,债券,债券,True,1.0
1081,91,卖出黄金期权有什么风险？,卖出黄金期权有什么风险？,黄金,黄金,True,1.0
1082,92,什么是实物黄金？包括哪些种类？,什么是实物黄金？包括哪些种类？,黄金,黄金,True,0.9999998807907104
1083,93,什么是互动易平台？,什么是互动易平台？,股票,股票,True,1.0
1084,94,黄金etf的交易时间是什么时候？,黄金etf的交易时间是什么时候？,黄金,黄金,True,0.9999998807907104
1085,95,理财净值化是什么意思？,理财净值化是什么意思？,基金,基金,True,1.000000238418579
1086,96,什么是股权质押？,什么是股权质押？,股票,股票,True,1.0
1087,97,什么是旅游股？,什么是旅游股？,股票,股票,True,1.0000001192092896
1088,98,通货膨胀下买什么基金好？,通货膨胀下买什么基金好？,基金,基金,True,0.9999998807907104
1089,99,什么是科创板？开通科创板需要什么条件？,什么是科创板？开通科创板需要什么条件？,股票,股票,True,1.000000238418579
1090,100,回购股份对股价有什么影响？,回购股份对股价有什么影响？,股票,股票,True,1.0
1091,101,医保卡可以给家人用吗？,医保卡可以给家人用吗？,非金融,非金融,True,0.9999999403953552
1092,102,什么是独角兽概念股？,什么是独角兽概念股？,股票,股票,True,0.9999998807907104
1093,103,黄金期货的交易单位是多少（一手多少克）？,黄金期货的交易单位是多少（一手多少克）？,黄金,黄金,True,1.0
1094,104,什么是reits基金？,什么是reits基金？,基金,基金,True,0.9999997615814209
1095,105,如果恢复金本位制会怎么样？,如果恢复金本位制会怎么样？,黄金,黄金,True,0.9999999403953552
1096,104,什么是reits基金？投资房地产的基金吗？,什么是reits基金？,基金,基金,True,0.9610171914100647
1097,107,如何评价一个基金经理？,如何评价一个基金经理？,基金,基金,True,1.0000001192092896
1098,108,这类股票为什么比较稳健？,这类股票为什么比较稳健？,股票,股票,True,1.0
1099,12,什么是外币债券（如美元债）？有汇率风险吗？,投资新兴市场债券的汇率风险？,债券,债券,True,0.9163833856582642
1100,110,wi-fi连不上怎么办？,wi-fi连不上怎么办？,非金融,非金融,True,0.9999999403953552
1101,111,什么是报价回购？,什么是报价回购？,股票,股票,True,1.000000238418579
1102,112,未来五年黄金的走势如何看待？,未来五年黄金的走势如何看待？,黄金,黄金,True,1.0000001192092896
1103,113,如何开通股票账户？需要带什么材料？,如何开通股票账户？需要带什么材料？,股票,股票,True,0.9999999403953552
1104,114,基金账户销户怎么办理？,基金账户销户怎么办理？,基金,基金,True,0.9999997615814209
1105,115,数字人民币概念股有哪些？,数字人民币概念股有哪些？,股票,股票,True,0.9999998807907104
1106,116,什么是代表性偏差？,什么是代表性偏差？,股票,股票,True,1.0
1107,117,资管新规对基金有什么影响？,资管新规对基金有什么影响？,基金,基金,True,1.0
1108,118,什么是恐慌性抛售？,什么是恐慌性抛售？,股票,股票,True,1.000000238418579
1109,119,黄金和房产相比，哪个更保值？,黄金和房产相比，哪个更保值？,黄金,黄金,True,1.000000238418579
1110,120,在互动易上提问公司会回复吗？,在互动易上提问公司会回复吗？,股票,股票,True,1.0000001192092896
1111,121,什么是托管费？,什么是托管费？,基金,基金,True,0.9999999403953552
1112,122,什么是医疗器械？,什么是医疗器械？,股票,股票,True,1.000000238418579
1113,123,黄金不生息，为什么还要投资它？（机会成本问题）,黄金不生息，为什么还要投资它？（机会成本问题）,黄金,黄金,True,1.0
1114,124,黄金抵押贷款的利率是多少？,黄金抵押贷款的利率是多少？,黄金,黄金,True,1.000000238418579
1115,125,基金定投可以部分赎回吗？,基金定投可以部分赎回吗？,基金,基金,True,0.9999998807907104
1116,126,在哪里能看到基金的持仓信息？,在哪里能看到基金的持仓信息？,基金,基金,True,0.9999997615814209
1117,127,设置止盈点重要吗？,设置止盈点重要吗？,黄金,黄金,True,1.000000238418579
1118,128,什么是回收金？,什么是回收金？,黄金,黄金,True,0.9999998807907104
1119,129,如何提高打新的中签率？,如何提高打新的中签率？,股票,股票,True,1.0
1120,130,如何通过期货市场对冲黄金价格风险？,如何通过期货市场对冲黄金价格风险？,黄金,黄金,True,1.0
1121,131,什么是“绿金”？和黄金有关吗？,什么是“绿金”？和黄金有关吗？,黄金,黄金,True,1.0000001192092896
1122,132,基金经理的从业年限多长比较好？,基金经理的从业年限多长比较好？,基金,基金,True,0.9999996423721313
1123,133,什么是阿尔法（α）系数和贝塔（β）系数？,什么是阿尔法（α）系数和贝塔（β）系数？,基金,基金,True,1.0
1124,134,什么是k线图？它由哪几部分构成？,什么是k线图？它由哪几部分构成？,股票,股票,True,0.9999999403953552
1125,135,什么是汇率风险？,什么是汇率风险？,股票,股票,True,0.9999998211860657
1126,136,半导体产业链有哪些环节？,半导体产业链有哪些环节？,股票,股票,True,1.0
1127,137,什么是黄金远期？,什么是黄金远期？,黄金,黄金,True,1.0000001192092896
1128,57,可转债打新怎么操作？,可转债的交易规则是怎样的？,债券,股票,False,0.9043140411376953
1129,139,附近有什么好吃的餐厅推荐？,附近有什么好吃的餐厅推荐？,非金融,非金融,True,1.0000001192092896
1130,140,五险一金有什么用？,五险一金有什么用？,非金融,非金融,True,0.9999999403953552
1131,141,离婚时基金资产怎么分割？,离婚时基金资产怎么分割？,基金,基金,True,0.9999998807907104
1132,142,什么是家电股？,什么是家电股？,股票,股票,True,0.9999997615814209
1133,82,什么是反转效应？,什么是v型反转？,股票,股票,True,0.9008133411407471
1134,144,债券基金的风险大吗？,债券基金的风险大吗？,基金,基金,True,1.0
1135,144,货币基金有没有风险？会不会亏？,债券基金的风险大吗？,基金,基金,True,0.9029150009155273
1136,146,净值型理财怎么选？,净值型理财怎么选？,股票,股票,True,1.0000001192092896
1137,147,高管增持是见底信号吗？,高管增持是见底信号吗？,股票,股票,True,1.0
1138,148,“上海金”和“伦敦金”谁的影响力更大？,“上海金”和“伦敦金”谁的影响力更大？,黄金,黄金,True,0.9999999403953552
1139,149,经济危机（如金融危机）对黄金是利好还是利空？,经济危机（如金融危机）对黄金是利好还是利空？,黄金,黄金,True,1.0000004768371582
1140,56,基金和股票有什么区别？,什么是股票基金？,基金,基金,True,0.932908296585083
1141,151,债券etf怎么交易？,债券etf怎么交易？,债券,债券,True,0.9999998807907104
1142,152,手机死机了怎么办？,手机死机了怎么办？,非金融,非金融,True,1.0
1143,153,新股破发了怎么办？,新股破发了怎么办？,股票,股票,True,1.0
1144,154,为什么有时缩量上涨是危险的？,为什么有时缩量上涨是危险的？,黄金,黄金,True,1.000000238418579
1145,155,未成年人可以开立账户黄金吗？,未成年人可以开立账户黄金吗？,黄金,黄金,True,1.0
1146,156,自然灾害（如大地震）发生后，黄金价格会涨吗？,自然灾害（如大地震）发生后，黄金价格会涨吗？,黄金,黄金,True,0.9999998807907104
1147,157,什么是风险警示板？,什么是风险警示板？,股票,股票,True,1.0
1148,158,用黄金来对抗货币贬值，效果如何？,用黄金来对抗货币贬值，效果如何？,黄金,黄金,True,1.0000003576278687
1149,159,如何给周期股估值？,如何给周期股估值？,股票,股票,True,0.9999998211860657
1150,160,黄金和债券哪个更安全？,黄金和债券哪个更安全？,黄金,黄金,True,1.0000001192092896
1151,161,想做黄金期货，需要单独开通什么权限吗？,想做黄金期货，需要单独开通什么权限吗？,黄金,黄金,True,1.0
1152,162,巴菲特推荐的指数基金定投在国内适用吗？,巴菲特推荐的指数基金定投在国内适用吗？,基金,基金,True,1.000000238418579
1153,163,什么是股指期货？,什么是股指期货？,股票,股票,True,1.0
1154,164,债券基金的单位净值越高越好吗？,债券基金的单位净值越高越好吗？,债券,债券,True,0.9999997615814209
1155,165,信托产品和基金有什么不同？,信托产品和基金有什么不同？,基金,基金,True,0.9999998807907104
1156,124,黄金的长期实际收益率是多少？,黄金抵押贷款的利率是多少？,黄金,黄金,True,0.9170053005218506
